Location,Period,Indicator,Dim1,First Tooltip
Gambia,1962,Under-five mortality rate (probability of dying by age 5 per 1000 live births),Both sexes,347.3
Gambia,1962,Under-five mortality rate (probability of dying by age 5 per 1000 live births),Male,360.1
Gambia,1962,Under-five mortality rate (probability of dying by age 5 per 1000 live births),Female,333.8
Gambia,1961,Under-five mortality rate (probability of dying by age 5 per 1000 live births),Both sexes,353.5
Gambia,1961,Under-five mortality rate (probability of dying by age 5 per 1000 live births),Male,366.4
Gambia,1961,Under-five mortality rate (probability of dying by age 5 per 1000 live births),Female,340.1
Gambia,1960,Under-five mortality rate (probability of dying by age 5 per 1000 live births),Both sexes,360.3
Gambia,1960,Under-five mortality rate (probability of dying by age 5 per 1000 live births),Male,373.2
Gambia,1960,Under-five mortality rate (probability of dying by age 5 per 1000 live births),Female,346.7
Gambia,1959,Under-five mortality rate (probability of dying by age 5 per 1000 live births),Both sexes,367.2
Gambia,1959,Under-five mortality rate (probability of dying by age 5 per 1000 live births),Male,380.3
Gambia,1959,Under-five mortality rate (probability of dying by age 5 per 1000 live births),Female,353.3
Gambia,1958,Under-five mortality rate (probability of dying by age 5 per 1000 live births),Both sexes,374.2
Gambia,1958,Under-five mortality rate (probability of dying by age 5 per 1000 live births),Male,387.4
Gambia,1958,Under-five mortality rate (probability of dying by age 5 per 1000 live births),Female,360
Gambia,1957,Under-five mortality rate (probability of dying by age 5 per 1000 live births),Both sexes,381.4
Gambia,1957,Under-five mortality rate (probability of dying by age 5 per 1000 live births),Male,395
Gambia,1957,Under-five mortality rate (probability of dying by age 5 per 1000 live births),Female,366.9
Gambia,1956,Under-five mortality rate (probability of dying by age 5 per 1000 live births),Both sexes,388.6
Gambia,1956,Under-five mortality rate (probability of dying by age 5 per 1000 live births),Male,402.5
Gambia,1956,Under-five mortality rate (probability of dying by age 5 per 1000 live births),Female,374.1
Georgia,2019,Under-five mortality rate (probability of dying by age 5 per 1000 live births),Both sexes,9.58
Georgia,2019,Under-five mortality rate (probability of dying by age 5 per 1000 live births),Male,10.64
Georgia,2019,Under-five mortality rate (probability of dying by age 5 per 1000 live births),Female,8.47
Georgia,2018,Under-five mortality rate (probability of dying by age 5 per 1000 live births),Both sexes,9.8
Georgia,2018,Under-five mortality rate (probability of dying by age 5 per 1000 live births),Male,10.91
Georgia,2018,Under-five mortality rate (probability of dying by age 5 per 1000 live births),Female,8.63
Georgia,2017,Under-five mortality rate (probability of dying by age 5 per 1000 live births),Both sexes,10.01
Georgia,2017,Under-five mortality rate (probability of dying by age 5 per 1000 live births),Male,11.14
Georgia,2017,Under-five mortality rate (probability of dying by age 5 per 1000 live births),Female,8.81
Georgia,2016,Under-five mortality rate (probability of dying by age 5 per 1000 live births),Both sexes,10.23
Georgia,2016,Under-five mortality rate (probability of dying by age 5 per 1000 live births),Male,11.39
Georgia,2016,Under-five mortality rate (probability of dying by age 5 per 1000 live births),Female,9.01
Georgia,2015,Under-five mortality rate (probability of dying by age 5 per 1000 live births),Both sexes,10.52
Georgia,2015,Under-five mortality rate (probability of dying by age 5 per 1000 live births),Male,11.71
Georgia,2015,Under-five mortality rate (probability of dying by age 5 per 1000 live births),Female,9.25
Georgia,2014,Under-five mortality rate (probability of dying by age 5 per 1000 live births),Both sexes,10.91
Georgia,2014,Under-five mortality rate (probability of dying by age 5 per 1000 live births),Male,12.17
Georgia,2014,Under-five mortality rate (probability of dying by age 5 per 1000 live births),Female,9.57
Georgia,2013,Under-five mortality rate (probability of dying by age 5 per 1000 live births),Both sexes,11.43
Georgia,2013,Under-five mortality rate (probability of dying by age 5 per 1000 live births),Male,12.76
Georgia,2013,Under-five mortality rate (probability of dying by age 5 per 1000 live births),Female,10.04
Georgia,2012,Under-five mortality rate (probability of dying by age 5 per 1000 live births),Both sexes,12.13
Georgia,2012,Under-five mortality rate (probability of dying by age 5 per 1000 live births),Male,13.54
Georgia,2012,Under-five mortality rate (probability of dying by age 5 per 1000 live births),Female,10.63
Georgia,2011,Under-five mortality rate (probability of dying by age 5 per 1000 live births),Both sexes,13.03
Georgia,2011,Under-five mortality rate (probability of dying by age 5 per 1000 live births),Male,14.58
Georgia,2011,Under-five mortality rate (probability of dying by age 5 per 1000 live births),Female,11.4
Georgia,2010,Under-five mortality rate (probability of dying by age 5 per 1000 live births),Both sexes,14.17
Georgia,2010,Under-five mortality rate (probability of dying by age 5 per 1000 live births),Male,15.88
Georgia,2010,Under-five mortality rate (probability of dying by age 5 per 1000 live births),Female,12.38
Georgia,2009,Under-five mortality rate (probability of dying by age 5 per 1000 live births),Both sexes,15.55
Georgia,2009,Under-five mortality rate (probability of dying by age 5 per 1000 live births),Male,17.45
Georgia,2009,Under-five mortality rate (probability of dying by age 5 per 1000 live births),Female,13.58
Georgia,2008,Under-five mortality rate (probability of dying by age 5 per 1000 live births),Both sexes,17.18
Georgia,2008,Under-five mortality rate (probability of dying by age 5 per 1000 live births),Male,19.3
Georgia,2008,Under-five mortality rate (probability of dying by age 5 per 1000 live births),Female,15
Georgia,2007,Under-five mortality rate (probability of dying by age 5 per 1000 live births),Both sexes,19.09
Georgia,2007,Under-five mortality rate (probability of dying by age 5 per 1000 live births),Male,21.45
Georgia,2007,Under-five mortality rate (probability of dying by age 5 per 1000 live births),Female,16.66
Georgia,2006,Under-five mortality rate (probability of dying by age 5 per 1000 live births),Both sexes,21.23
Georgia,2006,Under-five mortality rate (probability of dying by age 5 per 1000 live births),Male,23.85
Georgia,2006,Under-five mortality rate (probability of dying by age 5 per 1000 live births),Female,18.55
Georgia,2005,Under-five mortality rate (probability of dying by age 5 per 1000 live births),Both sexes,23.61
Georgia,2005,Under-five mortality rate (probability of dying by age 5 per 1000 live births),Male,26.51
Georgia,2005,Under-five mortality rate (probability of dying by age 5 per 1000 live births),Female,20.61
Georgia,2004,Under-five mortality rate (probability of dying by age 5 per 1000 live births),Both sexes,26.16
Georgia,2004,Under-five mortality rate (probability of dying by age 5 per 1000 live births),Male,29.34
Georgia,2004,Under-five mortality rate (probability of dying by age 5 per 1000 live births),Female,22.85
Georgia,2003,Under-five mortality rate (probability of dying by age 5 per 1000 live births),Both sexes,28.81
Georgia,2003,Under-five mortality rate (probability of dying by age 5 per 1000 live births),Male,32.27
Georgia,2003,Under-five mortality rate (probability of dying by age 5 per 1000 live births),Female,25.23
Georgia,2002,Under-five mortality rate (probability of dying by age 5 per 1000 live births),Both sexes,31.5
Georgia,2002,Under-five mortality rate (probability of dying by age 5 per 1000 live births),Male,35.24
Georgia,2002,Under-five mortality rate (probability of dying by age 5 per 1000 live births),Female,27.6
Georgia,2001,Under-five mortality rate (probability of dying by age 5 per 1000 live births),Both sexes,34.12
Georgia,2001,Under-five mortality rate (probability of dying by age 5 per 1000 live births),Male,38.17
Georgia,2001,Under-five mortality rate (probability of dying by age 5 per 1000 live births),Female,29.92
Georgia,2000,Under-five mortality rate (probability of dying by age 5 per 1000 live births),Both sexes,36.58
Georgia,2000,Under-five mortality rate (probability of dying by age 5 per 1000 live births),Male,40.86
Georgia,2000,Under-five mortality rate (probability of dying by age 5 per 1000 live births),Female,32.14
Georgia,1999,Under-five mortality rate (probability of dying by age 5 per 1000 live births),Both sexes,38.89
Georgia,1999,Under-five mortality rate (probability of dying by age 5 per 1000 live births),Male,43.38
Georgia,1999,Under-five mortality rate (probability of dying by age 5 per 1000 live births),Female,34.17
Georgia,1998,Under-five mortality rate (probability of dying by age 5 per 1000 live births),Both sexes,40.88
Georgia,1998,Under-five mortality rate (probability of dying by age 5 per 1000 live births),Male,45.57
Georgia,1998,Under-five mortality rate (probability of dying by age 5 per 1000 live births),Female,36.03
Georgia,1997,Under-five mortality rate (probability of dying by age 5 per 1000 live births),Both sexes,42.64
Georgia,1997,Under-five mortality rate (probability of dying by age 5 per 1000 live births),Male,47.46
Georgia,1997,Under-five mortality rate (probability of dying by age 5 per 1000 live births),Female,37.61
Georgia,1996,Under-five mortality rate (probability of dying by age 5 per 1000 live births),Both sexes,44.02
Georgia,1996,Under-five mortality rate (probability of dying by age 5 per 1000 live births),Male,49.02
Georgia,1996,Under-five mortality rate (probability of dying by age 5 per 1000 live births),Female,38.86
Georgia,1995,Under-five mortality rate (probability of dying by age 5 per 1000 live births),Both sexes,45.16
Georgia,1995,Under-five mortality rate (probability of dying by age 5 per 1000 live births),Male,50.16
Georgia,1995,Under-five mortality rate (probability of dying by age 5 per 1000 live births),Female,39.96
Georgia,1994,Under-five mortality rate (probability of dying by age 5 per 1000 live births),Both sexes,45.99
Georgia,1994,Under-five mortality rate (probability of dying by age 5 per 1000 live births),Male,51.06
Georgia,1994,Under-five mortality rate (probability of dying by age 5 per 1000 live births),Female,40.74
Georgia,1993,Under-five mortality rate (probability of dying by age 5 per 1000 live births),Both sexes,46.62
Georgia,1993,Under-five mortality rate (probability of dying by age 5 per 1000 live births),Male,51.74
Georgia,1993,Under-five mortality rate (probability of dying by age 5 per 1000 live births),Female,41.3
Georgia,1992,Under-five mortality rate (probability of dying by age 5 per 1000 live births),Both sexes,47.08
Georgia,1992,Under-five mortality rate (probability of dying by age 5 per 1000 live births),Male,52.19
Georgia,1992,Under-five mortality rate (probability of dying by age 5 per 1000 live births),Female,41.72
Georgia,1991,Under-five mortality rate (probability of dying by age 5 per 1000 live births),Both sexes,47.44
Georgia,1991,Under-five mortality rate (probability of dying by age 5 per 1000 live births),Male,52.57
