Location,Period,Indicator,Dim1,First Tooltip
Norway,2005,New HIV infections (per 1000 uninfected population),Both sexes,
Norway,2005,New HIV infections (per 1000 uninfected population),Male,
Norway,2005,New HIV infections (per 1000 uninfected population),Female,
Norway,2000,New HIV infections (per 1000 uninfected population),Both sexes,
Norway,2000,New HIV infections (per 1000 uninfected population),Male,
Norway,2000,New HIV infections (per 1000 uninfected population),Female,
Oman,2019,New HIV infections (per 1000 uninfected population),Both sexes,0.04
Oman,2019,New HIV infections (per 1000 uninfected population),Male,0.06
Oman,2019,New HIV infections (per 1000 uninfected population),Female,0.03
Oman,2015,New HIV infections (per 1000 uninfected population),Both sexes,0.04
Oman,2015,New HIV infections (per 1000 uninfected population),Male,0.06
Oman,2015,New HIV infections (per 1000 uninfected population),Female,0.03
Oman,2010,New HIV infections (per 1000 uninfected population),Both sexes,0.05
Oman,2010,New HIV infections (per 1000 uninfected population),Male,0.06
Oman,2010,New HIV infections (per 1000 uninfected population),Female,0.03
Oman,2005,New HIV infections (per 1000 uninfected population),Both sexes,0.05
Oman,2005,New HIV infections (per 1000 uninfected population),Male,0.07
Oman,2005,New HIV infections (per 1000 uninfected population),Female,0.03
Oman,2000,New HIV infections (per 1000 uninfected population),Both sexes,0.06
Oman,2000,New HIV infections (per 1000 uninfected population),Male,0.09
Oman,2000,New HIV infections (per 1000 uninfected population),Female,0.04
Pakistan,2019,New HIV infections (per 1000 uninfected population),Both sexes,0.12
Pakistan,2019,New HIV infections (per 1000 uninfected population),Male,0.16
Pakistan,2019,New HIV infections (per 1000 uninfected population),Female,0.07
Pakistan,2015,New HIV infections (per 1000 uninfected population),Both sexes,0.1
Pakistan,2015,New HIV infections (per 1000 uninfected population),Male,0.13
Pakistan,2015,New HIV infections (per 1000 uninfected population),Female,0.06
Pakistan,2010,New HIV infections (per 1000 uninfected population),Both sexes,0.08
Pakistan,2010,New HIV infections (per 1000 uninfected population),Male,0.11
Pakistan,2010,New HIV infections (per 1000 uninfected population),Female,0.05
Pakistan,2005,New HIV infections (per 1000 uninfected population),Both sexes,0.06
Pakistan,2005,New HIV infections (per 1000 uninfected population),Male,0.09
Pakistan,2005,New HIV infections (per 1000 uninfected population),Female,0.04
Pakistan,2000,New HIV infections (per 1000 uninfected population),Both sexes,0
Pakistan,2000,New HIV infections (per 1000 uninfected population),Male,0
Pakistan,2000,New HIV infections (per 1000 uninfected population),Female,0
Panama,2019,New HIV infections (per 1000 uninfected population),Both sexes,
Panama,2019,New HIV infections (per 1000 uninfected population),Male,
Panama,2019,New HIV infections (per 1000 uninfected population),Female,
Panama,2015,New HIV infections (per 1000 uninfected population),Both sexes,
Panama,2015,New HIV infections (per 1000 uninfected population),Male,
Panama,2015,New HIV infections (per 1000 uninfected population),Female,
Panama,2010,New HIV infections (per 1000 uninfected population),Both sexes,
Panama,2010,New HIV infections (per 1000 uninfected population),Male,
Panama,2010,New HIV infections (per 1000 uninfected population),Female,
Panama,2005,New HIV infections (per 1000 uninfected population),Both sexes,
Panama,2005,New HIV infections (per 1000 uninfected population),Male,
Panama,2005,New HIV infections (per 1000 uninfected population),Female,
Panama,2000,New HIV infections (per 1000 uninfected population),Both sexes,
Panama,2000,New HIV infections (per 1000 uninfected population),Male,
Panama,2000,New HIV infections (per 1000 uninfected population),Female,
Papua New Guinea,2019,New HIV infections (per 1000 uninfected population),Both sexes,0.38
Papua New Guinea,2019,New HIV infections (per 1000 uninfected population),Male,0.33
Papua New Guinea,2019,New HIV infections (per 1000 uninfected population),Female,0.44
Papua New Guinea,2015,New HIV infections (per 1000 uninfected population),Both sexes,0.39
Papua New Guinea,2015,New HIV infections (per 1000 uninfected population),Male,0.34
Papua New Guinea,2015,New HIV infections (per 1000 uninfected population),Female,0.44
Papua New Guinea,2010,New HIV infections (per 1000 uninfected population),Both sexes,0.35
Papua New Guinea,2010,New HIV infections (per 1000 uninfected population),Male,0.31
Papua New Guinea,2010,New HIV infections (per 1000 uninfected population),Female,0.4
Papua New Guinea,2005,New HIV infections (per 1000 uninfected population),Both sexes,0.53
Papua New Guinea,2005,New HIV infections (per 1000 uninfected population),Male,0.46
Papua New Guinea,2005,New HIV infections (per 1000 uninfected population),Female,0.59
Papua New Guinea,2000,New HIV infections (per 1000 uninfected population),Both sexes,0.57
Papua New Guinea,2000,New HIV infections (per 1000 uninfected population),Male,0.5
Papua New Guinea,2000,New HIV infections (per 1000 uninfected population),Female,0.65
Paraguay,2019,New HIV infections (per 1000 uninfected population),Both sexes,0.16
Paraguay,2019,New HIV infections (per 1000 uninfected population),Male,0.22
Paraguay,2019,New HIV infections (per 1000 uninfected population),Female,0.09
Paraguay,2015,New HIV infections (per 1000 uninfected population),Both sexes,0.18
Paraguay,2015,New HIV infections (per 1000 uninfected population),Male,0.26
Paraguay,2015,New HIV infections (per 1000 uninfected population),Female,0.11
Paraguay,2010,New HIV infections (per 1000 uninfected population),Both sexes,0.2
Paraguay,2010,New HIV infections (per 1000 uninfected population),Male,0.28
Paraguay,2010,New HIV infections (per 1000 uninfected population),Female,0.12
Paraguay,2005,New HIV infections (per 1000 uninfected population),Both sexes,0.24
Paraguay,2005,New HIV infections (per 1000 uninfected population),Male,0.33
Paraguay,2005,New HIV infections (per 1000 uninfected population),Female,0.15
Paraguay,2000,New HIV infections (per 1000 uninfected population),Both sexes,0.46
Paraguay,2000,New HIV infections (per 1000 uninfected population),Male,0.64
Paraguay,2000,New HIV infections (per 1000 uninfected population),Female,0.28
Peru,2019,New HIV infections (per 1000 uninfected population),Both sexes,0.1
Peru,2019,New HIV infections (per 1000 uninfected population),Male,0.16
Peru,2019,New HIV infections (per 1000 uninfected population),Female,0.04
Peru,2015,New HIV infections (per 1000 uninfected population),Both sexes,0.13
Peru,2015,New HIV infections (per 1000 uninfected population),Male,0.2
Peru,2015,New HIV infections (per 1000 uninfected population),Female,0.06
Peru,2010,New HIV infections (per 1000 uninfected population),Both sexes,0.14
Peru,2010,New HIV infections (per 1000 uninfected population),Male,0.21
Peru,2010,New HIV infections (per 1000 uninfected population),Female,0.07
Peru,2005,New HIV infections (per 1000 uninfected population),Both sexes,0.16
Peru,2005,New HIV infections (per 1000 uninfected population),Male,0.23
Peru,2005,New HIV infections (per 1000 uninfected population),Female,0.08
Peru,2000,New HIV infections (per 1000 uninfected population),Both sexes,0.17
Peru,2000,New HIV infections (per 1000 uninfected population),Male,0.26
Peru,2000,New HIV infections (per 1000 uninfected population),Female,0.09
Philippines,2019,New HIV infections (per 1000 uninfected population),Both sexes,0.14
Philippines,2019,New HIV infections (per 1000 uninfected population),Male,0.27
Philippines,2019,New HIV infections (per 1000 uninfected population),Female,0.02
Philippines,2015,New HIV infections (per 1000 uninfected population),Both sexes,0.1
Philippines,2015,New HIV infections (per 1000 uninfected population),Male,0.19
Philippines,2015,New HIV infections (per 1000 uninfected population),Female,0.01
Philippines,2010,New HIV infections (per 1000 uninfected population),Both sexes,0.05
Philippines,2010,New HIV infections (per 1000 uninfected population),Male,0.1
Philippines,2010,New HIV infections (per 1000 uninfected population),Female,0
Philippines,2005,New HIV infections (per 1000 uninfected population),Both sexes,0.01
Philippines,2005,New HIV infections (per 1000 uninfected population),Male,0.02
Philippines,2005,New HIV infections (per 1000 uninfected population),Female,0
Philippines,2000,New HIV infections (per 1000 uninfected population),Both sexes,0
Philippines,2000,New HIV infections (per 1000 uninfected population),Male,0
Philippines,2000,New HIV infections (per 1000 uninfected population),Female,0
Poland,2019,New HIV infections (per 1000 uninfected population),Both sexes,
Poland,2019,New HIV infections (per 1000 uninfected population),Male,
Poland,2019,New HIV infections (per 1000 uninfected population),Female,
Poland,2015,New HIV infections (per 1000 uninfected population),Both sexes,
Poland,2015,New HIV infections (per 1000 uninfected population),Male,
Poland,2015,New HIV infections (per 1000 uninfected population),Female,
Poland,2010,New HIV infections (per 1000 uninfected population),Both sexes,
Poland,2010,New HIV infections (per 1000 uninfected population),Male,
Poland,2010,New HIV infections (per 1000 uninfected population),Female,
Poland,2005,New HIV infections (per 1000 uninfected population),Both sexes,
Poland,2005,New HIV infections (per 1000 uninfected population),Male,
Poland,2005,New HIV infections (per 1000 uninfected population),Female,
Poland,2000,New HIV infections (per 1000 uninfected population),Both sexes,
Poland,2000,New HIV infections (per 1000 uninfected population),Male,
Poland,2000,New HIV infections (per 1000 uninfected population),Female,
Portugal,2019,New HIV infections (per 1000 uninfected population),Both sexes,
Portugal,2019,New HIV infections (per 1000 uninfected population),Male,
Portugal,2019,New HIV infections (per 1000 uninfected population),Female,
Portugal,2015,New HIV infections (per 1000 uninfected population),Both sexes,
Portugal,2015,New HIV infections (per 1000 uninfected population),Male,
Portugal,2015,New HIV infections (per 1000 uninfected population),Female,
Portugal,2010,New HIV infections (per 1000 uninfected population),Both sexes,
Portugal,2010,New HIV infections (per 1000 uninfected population),Male,
Portugal,2010,New HIV infections (per 1000 uninfected population),Female,
Portugal,2005,New HIV infections (per 1000 uninfected population),Both sexes,
Portugal,2005,New HIV infections (per 1000 uninfected population),Male,
Portugal,2005,New HIV infections (per 1000 uninfected population),Female,
Portugal,2000,New HIV infections (per 1000 uninfected population),Both sexes,
Portugal,2000,New HIV infections (per 1000 uninfected population),Male,
Portugal,2000,New HIV infections (per 1000 uninfected population),Female,
Qatar,2019,New HIV infections (per 1000 uninfected population),Both sexes,
Qatar,2019,New HIV infections (per 1000 uninfected population),Male,
Qatar,2019,New HIV infections (per 1000 uninfected population),Female,
Qatar,2015,New HIV infections (per 1000 uninfected population),Both sexes,
Qatar,2015,New HIV infections (per 1000 uninfected population),Male,
Qatar,2015,New HIV infections (per 1000 uninfected population),Female,
Qatar,2010,New HIV infections (per 1000 uninfected population),Both sexes,
Qatar,2010,New HIV infections (per 1000 uninfected population),Male,
Qatar,2010,New HIV infections (per 1000 uninfected population),Female,
Qatar,2005,New HIV infections (per 1000 uninfected population),Both sexes,
Qatar,2005,New HIV infections (per 1000 uninfected population),Male,
Qatar,2005,New HIV infections (per 1000 uninfected population),Female,
Qatar,2000,New HIV infections (per 1000 uninfected population),Both sexes,
Qatar,2000,New HIV infections (per 1000 uninfected population),Male,
Qatar,2000,New HIV infections (per 1000 uninfected population),Female,
Republic of Korea,2019,New HIV infections (per 1000 uninfected population),Both sexes,
Republic of Korea,2019,New HIV infections (per 1000 uninfected population),Male,
Republic of Korea,2019,New HIV infections (per 1000 uninfected population),Female,
Republic of Korea,2015,New HIV infections (per 1000 uninfected population),Both sexes,
Republic of Korea,2015,New HIV infections (per 1000 uninfected population),Male,
Republic of Korea,2015,New HIV infections (per 1000 uninfected population),Female,
Republic of Korea,2010,New HIV infections (per 1000 uninfected population),Both sexes,
